"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/30/2017","AQS","060990005","3","4","ug/m3 LC","22","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"05/31/2017","AQS","060990005","3","3.9","ug/m3 LC","22","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/01/2017","AQS","060990005","3","1.7","ug/m3 LC","9","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/02/2017","AQS","060990005","3","3.5","ug/m3 LC","19","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/03/2017","AQS","060990005","3","4.1","ug/m3 LC","23","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/04/2017","AQS","060990005","3","4.8","ug/m3 LC","27","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/05/2017","AQS","060990005","3","8.5","ug/m3 LC","47","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/06/2017","AQS","060990005","3","8.8","ug/m3 LC","49","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/07/2017","AQS","060990005","3","5.8","ug/m3 LC","32","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/08/2017","AQS","060990005","3","3.1","ug/m3 LC","17","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/09/2017","AQS","060990005","3","4.7","ug/m3 LC","26","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/10/2017","AQS","060990005","3","2.7","ug/m3 LC","15","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/11/2017","AQS","060990005","3","2.4","ug/m3 LC","13","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/12/2017","AQS","060990005","3","5","ug/m3 LC","28","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/13/2017","AQS","060990005","3","6.3","ug/m3 LC","35","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/14/2017","AQS","060990005","3","7.4","ug/m3 LC","41","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/15/2017","AQS","060990005","3","6","ug/m3 LC","33","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/16/2017","AQS","060990005","3","4.2","ug/m3 LC","23","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/17/2017","AQS","060990005","3","3.3","ug/m3 LC","18","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/18/2017","AQS","060990005","3","4.3","ug/m3 LC","24","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/19/2017","AQS","060990005","3","6.8","ug/m3 LC","38","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/20/2017","AQS","060990005","3","9.3","ug/m3 LC","51","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/21/2017","AQS","060990005","3","11.3","ug/m3 LC","55","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/22/2017","AQS","060990005","3","8.9","ug/m3 LC","49","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/23/2017","AQS","060990005","3","7.7","ug/m3 LC","43","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/24/2017","AQS","060990005","3","5.7","ug/m3 LC","32","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/25/2017","AQS","060990005","3","3.7","ug/m3 LC","21","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/26/2017","AQS","060990005","3","3.6","ug/m3 LC","20","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/27/2017","AQS","060990005","3","1.4","ug/m3 LC","8","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/28/2017","AQS","060990005","3","5.8","ug/m3 LC","32","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/29/2017","AQS","060990005","3","8","ug/m3 LC","44","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/30/2017","AQS","060990005","3","8.7","ug/m3 LC","48","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/01/2017","AQS","060990005","3","7.2","ug/m3 LC","40","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/02/2017","AQS","060990005","3","8.6","ug/m3 LC","48","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/03/2017","AQS","060990005","3","7.5","ug/m3 LC","42","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/04/2017","AQS","060990005","3","12","ug/m3 LC","56","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/05/2017","AQS","060990005","3","6.7","ug/m3 LC","37","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/06/2017","AQS","060990005","3","4.7","ug/m3 LC","26","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/07/2017","AQS","060990005","3","8","ug/m3 LC","44","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/08/2017","AQS","060990005","3","5.4","ug/m3 LC","30","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/09/2017","AQS","060990005","3","5.7","ug/m3 LC","32","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/10/2017","AQS","060990005","3","7.5","ug/m3 LC","42","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/11/2017","AQS","060990005","3","8.7","ug/m3 LC","48","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/12/2017","AQS","060990005","3","7.9","ug/m3 LC","44","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/13/2017","AQS","060990005","3","7","ug/m3 LC","39","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/14/2017","AQS","060990005","3","11.2","ug/m3 LC","55","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/15/2017","AQS","060990005","3","8.7","ug/m3 LC","48","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/16/2017","AQS","060990005","3","6.1","ug/m3 LC","34","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/17/2017","AQS","060990005","3","8.9","ug/m3 LC","49","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/18/2017","AQS","060990005","3","8.1","ug/m3 LC","45","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/19/2017","AQS","060990005","3","7.8","ug/m3 LC","43","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/20/2017","AQS","060990005","3","5.8","ug/m3 LC","32","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/21/2017","AQS","060990005","3","5.8","ug/m3 LC","32","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/22/2017","AQS","060990005","3","9.3","ug/m3 LC","51","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/23/2017","AQS","060990005","3","7","ug/m3 LC","39","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/24/2017","AQS","060990005","3","7.2","ug/m3 LC","40","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/25/2017","AQS","060990005","3","6.4","ug/m3 LC","36","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/26/2017","AQS","060990005","3","4.8","ug/m3 LC","27","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/27/2017","AQS","060990005","3","5.9","ug/m3 LC","33","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/28/2017","AQS","060990005","3","6","ug/m3 LC","33","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/29/2017","AQS","060990005","3","7.9","ug/m3 LC","44","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/30/2017","AQS","060990005","3","6.5","ug/m3 LC","36","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/31/2017","AQS","060990005","3","5","ug/m3 LC","28","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/01/2017","AQS","060990005","3","8.3","ug/m3 LC","46","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/02/2017","AQS","060990005","3","13.7","ug/m3 LC","60","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/03/2017","AQS","060990005","3","8.5","ug/m3 LC","47","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/04/2017","AQS","060990005","3","8.2","ug/m3 LC","46","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/05/2017","AQS","060990005","3","10.2","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/06/2017","AQS","060990005","3","7.1","ug/m3 LC","39","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/07/2017","AQS","060990005","3","16.7","ug/m3 LC","65","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/08/2017","AQS","060990005","3","12.2","ug/m3 LC","57","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/09/2017","AQS","060990005","3","11.5","ug/m3 LC","55","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/10/2017","AQS","060990005","3","14.5","ug/m3 LC","61","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/11/2017","AQS","060990005","3","13.2","ug/m3 LC","59","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/12/2017","AQS","060990005","3","12","ug/m3 LC","56","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/13/2017","AQS","060990005","3","5.3","ug/m3 LC","29","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/14/2017","AQS","060990005","3","5","ug/m3 LC","28","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/15/2017","AQS","060990005","3","10.5","ug/m3 LC","54","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/16/2017","AQS","060990005","3","11.4","ug/m3 LC","55","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/17/2017","AQS","060990005","3","10.9","ug/m3 LC","54","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/18/2017","AQS","060990005","3","13","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/19/2017","AQS","060990005","3","15.3","ug/m3 LC","63","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/20/2017","AQS","060990005","3","14.3","ug/m3 LC","61","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/21/2017","AQS","060990005","3","9.5","ug/m3 LC","52","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/22/2017","AQS","060990005","3","12.7","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/23/2017","AQS","060990005","3","19.4","ug/m3 LC","70","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/24/2017","AQS","060990005","3","15.3","ug/m3 LC","63","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/26/2017","AQS","060990005","3","12.7","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/27/2017","AQS","060990005","3","10.1","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/28/2017","AQS","060990005","3","12.4","ug/m3 LC","57","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/29/2017","AQS","060990005","3","13.1","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/30/2017","AQS","060990005","3","7.2","ug/m3 LC","40","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/31/2017","AQS","060990005","3","17.3","ug/m3 LC","66","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/01/2017","AQS","060990005","3","41","ug/m3 LC","115","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/02/2017","AQS","060990005","3","34.7","ug/m3 LC","99","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/03/2017","AQS","060990005","3","33.9","ug/m3 LC","97","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/04/2017","AQS","060990005","3","30.9","ug/m3 LC","92","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/05/2017","AQS","060990005","3","10.7","ug/m3 LC","54","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/06/2017","AQS","060990005","3","11.9","ug/m3 LC","56","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/07/2017","AQS","060990005","3","10.6","ug/m3 LC","54","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/08/2017","AQS","060990005","3","13.2","ug/m3 LC","59","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/09/2017","AQS","060990005","3","11.5","ug/m3 LC","55","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/10/2017","AQS","060990005","3","12.2","ug/m3 LC","57","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/11/2017","AQS","060990005","3","14.2","ug/m3 LC","61","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/12/2017","AQS","060990005","3","11.5","ug/m3 LC","55","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/13/2017","AQS","060990005","3","6","ug/m3 LC","33","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/14/2017","AQS","060990005","3","8","ug/m3 LC","44","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
